"GEO_ID","NAME","P012001","P012002","P012003","P012004","P012005","P012006","P012007","P012008","P012009","P012010","P012011","P012012","P012013","P012014","P012015","P012016","P012017","P012018","P012019","P012020","P012021","P012022","P012023","P012024","P012025","P012026","P012027","P012028","P012029","P012030","P012031","P012032","P012033","P012034","P012035","P012036","P012037","P012038","P012039","P012040","P012041","P012042","P012043","P012044","P012045","P012046","P012047","P012048","P012049"
"id","Geographic Area Name","Total","Total!!Male","Total!!Male!!Under 5 years","Total!!Male!!5 to 9 years","Total!!Male!!10 to 14 years","Total!!Male!!15 to 17 years","Total!!Male!!18 and 19 years","Total!!Male!!20 years","Total!!Male!!21 years","Total!!Male!!22 to 24 years","Total!!Male!!25 to 29 years","Total!!Male!!30 to 34 years","Total!!Male!!35 to 39 years","Total!!Male!!40 to 44 years","Total!!Male!!45 to 49 years","Total!!Male!!50 to 54 years","Total!!Male!!55 to 59 years","Total!!Male!!60 and 61 years","Total!!Male!!62 to 64 years","Total!!Male!!65 and 66 years","Total!!Male!!67 to 69 years","Total!!Male!!70 to 74 years","Total!!Male!!75 to 79 years","Total!!Male!!80 to 84 years","Total!!Male!!85 years and over","Total!!Female","Total!!Female!!Under 5 years","Total!!Female!!5 to 9 years","Total!!Female!!10 to 14 years","Total!!Female!!15 to 17 years","Total!!Female!!18 and 19 years","Total!!Female!!20 years","Total!!Female!!21 years","Total!!Female!!22 to 24 years","Total!!Female!!25 to 29 years","Total!!Female!!30 to 34 years","Total!!Female!!35 to 39 years","Total!!Female!!40 to 44 years","Total!!Female!!45 to 49 years","Total!!Female!!50 to 54 years","Total!!Female!!55 to 59 years","Total!!Female!!60 and 61 years","Total!!Female!!62 to 64 years","Total!!Female!!65 and 66 years","Total!!Female!!67 to 69 years","Total!!Female!!70 to 74 years","Total!!Female!!75 to 79 years","Total!!Female!!80 to 84 years","Total!!Female!!85 years and over"
"1000000US550250015022023","Block 2023, Block Group 2, Census Tract 15.02, Dane County, Wisconsin","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US550250015022024","Block 2024, Block Group 2, Census Tract 15.02, Dane County, Wisconsin","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US550250015022025","Block 2025, Block Group 2, Census Tract 15.02, Dane County, Wisconsin","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US550250015022026","Block 2026, Block Group 2, Census Tract 15.02, Dane County, Wisconsin","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US550250015022027","Block 2027, Block Group 2, Census Tract 15.02, Dane County, Wisconsin","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US550250015022028","Block 2028, Block Group 2, Census Tract 15.02, Dane County, Wisconsin","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US550250015022029","Block 2029, Block Group 2, Census Tract 15.02, Dane County, Wisconsin","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US550250015022030","Block 2030, Block Group 2, Census Tract 15.02, Dane County, Wisconsin","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US550250015022031","Block 2031, Block Group 2, Census Tract 15.02, Dane County, Wisconsin","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US550250015022032","Block 2032, Block Group 2, Census Tract 15.02, Dane County, Wisconsin","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US550250015022033","Block 2033, Block Group 2, Census Tract 15.02, Dane County, Wisconsin","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US550250015022034","Block 2034, Block Group 2, Census Tract 15.02, Dane County, Wisconsin","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US550250015022035","Block 2035, Block Group 2, Census Tract 15.02, Dane County, Wisconsin","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US550250015022036","Block 2036, Block Group 2, Census Tract 15.02, Dane County, Wisconsin","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US550250015022037","Block 2037, Block Group 2, Census Tract 15.02, Dane County, Wisconsin","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US550250015022038","Block 2038, Block Group 2, Census Tract 15.02, Dane County, Wisconsin","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US550250015022039","Block 2039, Block Group 2, Census Tract 15.02, Dane County, Wisconsin","352","194","21","17","8","3","4","5","1","8","19","26","20","11","14","10","12","4","5","3","1","1","0","0","1","158","19","15","5","4","3","5","2","9","20","16","12","13","10","7","13","0","0","1","0","1","1","0","2"
"1000000US550250015022040","Block 2040, Block Group 2, Census Tract 15.02, Dane County, Wisconsin","18","6","0","1","0","0","0","0","0","0","1","0","0","1","0","1","1","0","0","0","1","0","0","0","0","12","2","2","0","0","0","0","0","0","0","4","0","0","0","1","2","0","0","0","1","0","0","0","0"
"1000000US550250015022041","Block 2041, Block Group 2, Census Tract 15.02, Dane County, Wisconsin","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US550250015022042","Block 2042, Block Group 2, Census Tract 15.02, Dane County, Wisconsin","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US550250015022043","Block 2043, Block Group 2, Census Tract 15.02, Dane County, Wisconsin","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US550250015022044","Block 2044, Block Group 2, Census Tract 15.02, Dane County, Wisconsin","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US550250015022045","Block 2045, Block Group 2, Census Tract 15.02, Dane County, Wisconsin","127","74","9","8","6","0","3","0","0","2","12","5","8","5","4","6","2","1","2","0","0","0","1","0","0","53","2","6","4","1","1","0","0","6","10","3","5","4","4","2","1","2","0","2","0","0","0","0","0"
"1000000US550250015022046","Block 2046, Block Group 2, Census Tract 15.02, Dane County, Wisconsin","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US550250015022047","Block 2047, Block Group 2, Census Tract 15.02, Dane County, Wisconsin","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US550250015022048","Block 2048, Block Group 2, Census Tract 15.02, Dane County, Wisconsin","73","34","0","1","3","2","0","0","0","0","6","2","3","3","0","2","5","3","2","2","0","0","0","0","0","39","3","2","3","3","0","0","0","0","5","5","3","2","0","2","4","2","0","2","1","0","2","0","0"
"1000000US550250015022049","Block 2049, Block Group 2, Census Tract 15.02, Dane County, Wisconsin","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US550250015022050","Block 2050, Block Group 2, Census Tract 15.02, Dane County, Wisconsin","166","89","12","6","5","2","3","4","0","5","6","7","11","6","10","6","3","1","1","0","1","0","0","0","0","77","8","7","5","2","5","2","1","2","7","11","5","8","6","3","3","0","1","0","1","0","0","0","0"
"1000000US550250015022051","Block 2051, Block Group 2, Census Tract 15.02, Dane County, Wisconsin","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US550250015022052","Block 2052, Block Group 2, Census Tract 15.02, Dane County, Wisconsin","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US550250015022053","Block 2053, Block Group 2, Census Tract 15.02, Dane County, Wisconsin","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US550250015022054","Block 2054, Block Group 2, Census Tract 15.02, Dane County, Wisconsin","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US550250015022055","Block 2055, Block Group 2, Census Tract 15.02, Dane County, Wisconsin","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US550250015022056","Block 2056, Block Group 2, Census Tract 15.02, Dane County, Wisconsin","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US550250015022057","Block 2057, Block Group 2, Census Tract 15.02, Dane County, Wisconsin","65","36","0","0","0","1","1","0","1","3","3","3","2","6","4","4","3","2","0","0","0","1","1","1","0","29","1","0","0","0","1","0","0","3","3","3","1","2","3","2","5","0","0","1","1","1","2","0","0"
"1000000US550250015022058","Block 2058, Block Group 2, Census Tract 15.02, Dane County, Wisconsin","74","40","4","2","4","1","2","2","0","7","2","3","2","2","1","3","2","0","1","2","0","0","0","0","0","34","0","3","2","4","1","1","1","2","4","0","1","3","0","4","4","0","2","1","0","0","0","1","0"
"1000000US550250015022059","Block 2059, Block Group 2, Census Tract 15.02, Dane County, Wisconsin","20","11","0","1","1","0","0","0","0","1","0","3","2","0","1","1","0","0","0","1","0","0","0","0","0","9","0","0","1","1","0","0","1","1","2","0","0","2","1","0","0","0","0","0","0","0","0","0","0"
"1000000US550250015022060","Block 2060, Block Group 2, Census Tract 15.02, Dane County, Wisconsin","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US550250015022061","Block 2061, Block Group 2, Census Tract 15.02, Dane County, Wisconsin","165","81","7","10","8","2","0","0","3","3","7","7","8","6","5","5","1","0","5","2","2","0","0","0","0","84","5","9","6","4","3","0","0","5","7","8","8","6","6","5","6","1","2","1","1","1","0","0","0"
"1000000US550250015022062","Block 2062, Block Group 2, Census Tract 15.02, Dane County, Wisconsin","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US550250015022063","Block 2063, Block Group 2, Census Tract 15.02, Dane County, Wisconsin","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US550250015022064","Block 2064, Block Group 2, Census Tract 15.02, Dane County, Wisconsin","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US550250015022065","Block 2065, Block Group 2, Census Tract 15.02, Dane County, Wisconsin","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US550250015022066","Block 2066, Block Group 2, Census Tract 15.02, Dane County, Wisconsin","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US550250015022067","Block 2067, Block Group 2, Census Tract 15.02, Dane County, Wisconsin","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US550250015022068","Block 2068, Block Group 2, Census Tract 15.02, Dane County, Wisconsin","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US550250015022069","Block 2069, Block Group 2, Census Tract 15.02, Dane County, Wisconsin","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US550250015022070","Block 2070, Block Group 2, Census Tract 15.02, Dane County, Wisconsin","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US550250015022071","Block 2071, Block Group 2, Census Tract 15.02, Dane County, Wisconsin","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US550250015022072","Block 2072, Block Group 2, Census Tract 15.02, Dane County, Wisconsin","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US550250015022073","Block 2073, Block Group 2, Census Tract 15.02, Dane County, Wisconsin","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US550250015022074","Block 2074, Block Group 2, Census Tract 15.02, Dane County, Wisconsin","93","51","4","4","0","1","1","1","0","1","6","6","4","4","4","1","4","3","3","1","1","0","1","0","1","42","3","1","6","1","1","0","0","0","3","3","4","5","1","4","4","1","3","0","1","0","0","0","1"
"1000000US550250015022075","Block 2075, Block Group 2, Census Tract 15.02, Dane County, Wisconsin","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US550250015022076","Block 2076, Block Group 2, Census Tract 15.02, Dane County, Wisconsin","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US550250015022077","Block 2077, Block Group 2, Census Tract 15.02, Dane County, Wisconsin","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US550250015023000","Block 3000, Block Group 3, Census Tract 15.02, Dane County, Wisconsin","207","95","9","4","1","3","0","2","3","4","5","8","4","5","13","6","6","4","7","3","3","2","1","1","1","112","7","9","6","3","6","2","0","4","5","5","4","5","8","5","9","7","8","4","0","3","6","4","2"
"1000000US550250015023001","Block 3001, Block Group 3, Census Tract 15.02, Dane County, Wisconsin","88","42","7","2","0","0","1","0","1","2","3","7","2","3","1","2","1","2","1","1","2","3","1","0","0","46","3","2","3","4","1","0","0","0","1","4","3","5","3","2","6","0","3","0","4","0","2","0","0"
"1000000US550250015023002","Block 3002, Block Group 3, Census Tract 15.02, Dane County, Wisconsin","16","6","0","0","1","0","0","0","1","0","0","0","1","1","0","1","1","0","0","0","0","0","0","0","0","10","0","0","1","1","0","0","0","0","0","0","0","0","2","3","1","0","0","0","0","0","2","0","0"
"1000000US550250015023003","Block 3003, Block Group 3, Census Tract 15.02, Dane County, Wisconsin","23","11","0","0","0","0","0","0","0","0","0","1","0","4","0","0","2","0","0","2","1","0","0","1","0","12","1","1","1","0","0","1","0","0","2","0","0","0","2","0","1","0","0","2","1","0","0","0","0"
"1000000US550250015023004","Block 3004, Block Group 3, Census Tract 15.02, Dane County, Wisconsin","243","119","10","8","6","7","3","1","1","3","9","5","12","9","11","8","7","2","6","0","4","3","3","0","1","124","4","9","7","3","1","0","2","0","8","8","8","19","8","16","14","0","5","4","1","5","0","2","0"
"1000000US550250015023005","Block 3005, Block Group 3, Census Tract 15.02, Dane County, Wisconsin","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US550250015023006","Block 3006, Block Group 3, Census Tract 15.02, Dane County, Wisconsin","42","22","4","2","1","0","0","0","0","0","3","6","1","1","1","3","0","0","0","0","0","0","0","0","0","20","1","1","2","0","0","0","0","1","3","4","2","2","0","2","0","0","1","0","0","1","0","0","0"
"1000000US550250015023007","Block 3007, Block Group 3, Census Tract 15.02, Dane County, Wisconsin","49","21","0","0","0","0","0","0","0","1","7","2","4","2","1","2","1","1","0","0","0","0","0","0","0","28","1","0","0","0","0","0","0","1","5","3","0","5","7","1","3","1","0","0","0","0","1","0","0"
